text,source,part,Happiness_M,Sadness_M,Anger_M,Disgust_M,Fear_M,Pride_M,Valence_M,Arousal_M,Irony_M,norm_Happiness_M,norm_Sadness_M,norm_Anger_M,norm_Disgust_M,norm_Fear_M,norm_Pride_M,norm_Valence_M,norm_Arousal_M,is_single_sentence
"użytkownicy Ja pierdykam, a ile kosztuje taki portfel?:)",twitter,24,3.25,1.75,1.0,1.25,1.75,1.0,3.75,3.5,0.0,0.5625,0.1875,0.0,0.0625,0.1875,0.0,0.6875,0.625,True
Więc oglądajcie i dzielcie się tym.,,24,3.75,1.0,1.0,1.0,1.0,3.75,4.25,3.5,0.0,0.6875,0.0,0.0,0.0,0.0,0.6875,0.8125,0.625,True
Poprzedni kryzys finansowy był znacznie łagodniejszy od obecnie trwającego.,,24,1.5,2.25,1.25,1.0,2.0,1.5,2.75,2.0,0.0,0.125,0.3125,0.0625,0.0,0.25,0.125,0.4375,0.25,True
użytkownicy polecam zamiast c2h5oh trochę kompotu z truskawek,twitter,24,2.75,1.75,2.75,2.75,1.0,2.25,2.5,3.5,4.0,0.4375,0.1875,0.4375,0.4375,0.0,0.3125,0.375,0.625,True
Ale wybory roku 2019 mają również szerszy wymiar.,,24,1.25,1.5,1.25,1.25,1.5,2.0,2.75,2.0,0.0,0.0625,0.125,0.0625,0.0625,0.125,0.25,0.4375,0.25,True
"Wasza pomoc pozwoliła nam nie tylko uwspólnić nazwisko, ale przede wszystkim formalnie stać się rodziną.",,24,4.25,1.0,1.0,1.0,1.0,4.25,4.75,3.75,0.0,0.8125,0.0,0.0,0.0,0.0,0.8125,0.9375,0.6875,True
Trzeba wyjsć ze ścieżki komfortu.,,24,1.5,1.75,1.25,1.0,1.25,3.5,3.25,2.75,0.0,0.125,0.1875,0.0625,0.0,0.0625,0.625,0.5625,0.4375,True
"To wyjątkowy kalendarz, dzięki któremu możecie wesprzeć nie tylko nas, ale aż 12 zaproszonych organizacji charytatywnych zmieniających Polskę i świat każdego dnia!",,24,4.25,1.0,1.0,1.0,1.0,4.25,5.0,4.5,0.0,0.8125,0.0,0.0,0.0,0.0,0.8125,1.0,0.875,True
Największe z żyjących obecnie ryb!,,24,3.75,1.0,1.0,1.0,1.0,3.75,4.5,4.25,0.0,0.6875,0.0,0.0,0.0,0.0,0.6875,0.875,0.8125,True
"Niech będzie inspiracją również dla świata, bo w niej zakotwiczone zostały nasze pragnienia wolności, niepodległości, ale i nasze oryginalne spojrzenie na sprawiedliwość czy politykę dynamicznego wzrostu gospodarczego.",,24,3.0,1.0,1.0,1.0,1.0,4.25,4.25,3.25,0.0,0.5,0.0,0.0,0.0,0.0,0.8125,0.8125,0.5625,True
użytkownicy Życzę dużo zdrowia!,twitter,24,3.75,1.5,1.0,1.0,1.0,1.5,4.25,3.5,0.0,0.6875,0.125,0.0,0.0,0.0,0.125,0.8125,0.625,True
użytkownicy Dokładnie te.,twitter,24,1.25,1.5,1.75,1.0,1.0,1.25,2.75,1.75,0.0,0.0625,0.125,0.1875,0.0,0.0,0.0625,0.4375,0.1875,True
"Stanowisko na temat kwestii praw człowieka osób LGBT+, Prezydent konsultował dziś z KPH.",,24,2.0,1.0,1.0,1.0,1.0,2.25,3.5,1.75,0.0,0.25,0.0,0.0,0.0,0.0,0.3125,0.625,0.1875,True
"Na Konwencie Seniorów Marcelina Zawisza żąda wprowadzenia dziś pod obrady Sejmu ustawy, która znosi kary za przerywanie ciąży.",,24,1.0,1.75,1.75,1.25,1.25,1.5,2.25,2.25,0.0,0.0,0.1875,0.1875,0.0625,0.0625,0.125,0.3125,0.3125,True
Projekt skrócenia czasu pracy będzie krokiem milowym w cywilizowaniu polskiego rynku pracy i my tego kroku dokonamy!,,24,4.0,1.0,1.25,1.0,1.0,5.0,4.5,4.5,0.0,0.75,0.0,0.0625,0.0,0.0,1.0,0.875,0.875,True
użytkownicy Dzięki Paweł ,twitter,24,3.75,1.0,1.0,1.0,1.0,2.25,4.5,3.0,0.0,0.6875,0.0,0.0,0.0,0.0,0.3125,0.875,0.5,True
"Ceny leków będą więc niższe, a to obniży koszty utrzymania systemu opieki zdrowotnej"" - relacja Rzeczpospolita z naszej dzisiejszej konferencji przed ambasadą USA, na której mówiliśmy o cenach _odnośnik_ Razem: Wyniki badań nad lekami do domeny publicznej",,24,2.5,1.0,1.0,1.0,1.0,2.75,3.75,2.25,0.0,0.375,0.0,0.0,0.0,0.0,0.4375,0.6875,0.3125,True
"Mówimy nie ideologizacji szkół, uniwersytetów i całego życia publicznego.",,24,1.0,2.5,3.5,2.75,2.0,2.25,1.75,4.0,0.0,0.0,0.375,0.625,0.4375,0.25,0.3125,0.1875,0.75,True
NASA szacuje szanse uderzenia,,24,1.0,1.5,1.25,1.0,1.75,1.0,2.25,2.0,0.0,0.0,0.125,0.0625,0.0,0.1875,0.0,0.3125,0.25,True
"użytkownicy Zwykły bezbek, ban i po kłopocie.",twitter,24,1.5,1.25,3.25,2.0,1.0,1.5,2.25,2.5,1.0,0.125,0.0625,0.5625,0.25,0.0,0.125,0.3125,0.375,True
"użytkownicy To musiałby być rząd wspólny z Konfederacją lub SP, bo Gowin już miał porzucić ZP rok temu, ale jednak mu się nie nadal uśmiecha.",twitter,24,1.0,1.5,2.25,2.0,1.0,1.0,2.5,2.25,0.0,0.0,0.125,0.3125,0.25,0.0,0.0,0.375,0.3125,True
Kobieta w tym układzie ma spełniać jego (!),,25,1.0,1.8,3.2,2.4,1.2,1.4,1.8,3.0,0.0,0.0,0.2,0.55,0.35,0.0499999999999999,0.0999999999999999,0.2,0.5,True
"Powiedziałem jedynie, że UE zmierza w kierunku superpaństwa („Biała księga przyszłości UE do roku 2025”) i musimy rozpocząć dyskusję, czy chcemy w tym uczestniczyć.",,25,2.0,1.6,1.6,1.0,1.6,1.8,3.0,2.6,0.0,0.25,0.15,0.15,0.0,0.15,0.2,0.5,0.4,True
użytkownicy Nagrodę to im przyznajcie kiedy będą szybkie,twitter,25,1.6,1.4,1.8,1.8,1.0,1.0,2.6,2.4,3.0,0.15,0.0999999999999999,0.2,0.2,0.0,0.0,0.4,0.35,True
"użytkownicy Dziś, przed chwilą, Gdynia Cisowa.",twitter,25,1.6,1.0,1.0,1.0,1.0,1.0,3.4,1.4,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.6,0.0999999999999999,True
"Co dziesiąty polski eksporter wycofał się z przynajmniej jednego rynku zagranicznego – informują eksperci od strategii i zarządzania międzynarodowego z Akademii Leona Koźmińskiego, którzy zbadali wpływ pandemii na decyzje dotyczące umiędzynarodowienia polskich firm.",twitter,25,1.0,1.8,1.4,1.0,1.4,1.0,2.6,1.4,0.0,0.0,0.2,0.0999999999999999,0.0,0.0999999999999999,0.0,0.4,0.0999999999999999,True
Polecam łaskawej uwadze Szanownych Czytelników: odnośnik ,twitter,25,2.2,1.0,1.2,1.4,1.0,1.2,3.2,1.6,1.0,0.3,0.0,0.0499999999999999,0.0999999999999999,0.0,0.0499999999999999,0.55,0.15,True
"To chyba najlepsza część mojej pracy, dlatego odczuwam wdzięczność. Wszystko koordynował senator Jerzy Wcisła i jego świetny zespół.",,25,4.0,1.0,1.0,1.0,1.0,3.4,4.8,3.4,0.0,0.75,0.0,0.0,0.0,0.0,0.6,0.95,0.6,True
"Gdyby nie jego poświęcenie, wiedza i nieprzespane noce, które wspólnie spędziliśmy nad planami walki z epidemią i tabelkami pełnymi różnych statystyk czy rekomendacji - Polska nie poradziłaby sobie z koronawirusem tak sprawnie.",,25,2.8,1.0,1.0,1.0,1.2,4.0,4.4,3.2,0.0,0.4499999999999999,0.0,0.0,0.0,0.0499999999999999,0.75,0.8500000000000001,0.55,True
użytkownicy Klasyczne danie szansy dobrej współpracy,twitter,25,2.8,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,0.4499999999999999,0.0,0.0,0.0,0.0,0.25,0.75,0.25,True
"użytkownicy Wstyd, użytkownicy .",twitter,25,1.0,2.0,2.6,4.0,1.0,1.2,1.4,3.4,0.0,0.0,0.25,0.4,0.75,0.0,0.0499999999999999,0.0999999999999999,0.6,True
"W Helsinkach wysłuchano ostatecznych argumentów prokuratora i obrony w głośnej sprawie fińskiej polityk Päivi Räsänen, oskarżonej o mowę nienawiści względem homoseksualistów, na podstawie użycia cytatów z Pisma Świętego.",,25,1.6,1.6,2.0,1.2,1.2,1.4,2.8,2.6,0.0,0.15,0.15,0.25,0.0499999999999999,0.0499999999999999,0.0999999999999999,0.4499999999999999,0.4,True
użytkownicy budżet uchwala a My dostaniemy za emisję ekonomicznie po plecach bo nie tylko 1 mln elektryków to bajki z arsenału obietnic PIS,twitter,25,1.0,2.8,3.4,3.0,1.8,1.4,1.2,3.6,0.0,0.0,0.4499999999999999,0.6,0.5,0.2,0.0999999999999999,0.0499999999999999,0.65,True
Zachęcamy do zapoznania się z naszym raportem podsumowującym!,,25,3.2,1.0,1.0,1.0,1.0,2.6,4.0,3.2,0.0,0.55,0.0,0.0,0.0,0.0,0.4,0.75,0.55,True
Dzisiejszy dzień jest ważny również z innego powodu.,,25,2.4,1.0,1.0,1.0,1.0,2.2,3.6,2.2,0.0,0.35,0.0,0.0,0.0,0.0,0.3,0.65,0.3,True
"Rozprawy w danej sprawie dzień po dniu, z przerwami tylko na przeprowadzenie dowodów.",,25,1.6,1.0,1.4,1.2,1.2,1.2,3.0,2.8,1.0,0.15,0.0,0.0999999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.5,0.4499999999999999,True
Jarosław Gowin próbuje ratować honor rządu.,twitter,25,1.0,2.0,1.6,1.2,1.0,1.4,2.4,2.6,0.0,0.0,0.25,0.15,0.0499999999999999,0.0,0.0999999999999999,0.35,0.4,True
Niezależny i niezawisły sąd to prawo obywatela.,,25,1.4,1.8,2.8,1.4,2.2,2.4,3.0,3.4,0.0,0.0999999999999999,0.2,0.4499999999999999,0.0999999999999999,0.3,0.35,0.5,0.6,True
Tu idzie o życie i zdrowie tysięcy młodych ludzi!,,25,1.0,2.8,3.8,1.0,3.4,1.4,1.6,4.6,0.0,0.0,0.4499999999999999,0.7,0.0,0.6,0.0999999999999999,0.15,0.8999999999999999,True
"Obydwa komitety pełne są wartościowych kandydatów, których poglądy w mniejszym lub większym stopniu podzielam i chcę zobaczyć w Sejmie.",,25,2.8,1.0,1.0,1.0,1.2,3.0,4.4,2.4,0.0,0.4499999999999999,0.0,0.0,0.0,0.0499999999999999,0.5,0.8500000000000001,0.35,True
W Sztokholmie powstanie muzeum upamiętniające twórczość Aviciiego odnośnik ,twitter,25,2.6,2.4,1.2,1.0,1.0,2.6,4.0,2.4,0.0,0.4,0.35,0.0499999999999999,0.0,0.0,0.4,0.75,0.35,True
"Już w czwartek 28 lipca do Olsztyna przyjedzie czterech liderów #Konfederacja: Artur Dziambor, Konrad Berkowicz, Michał Urbaniak i Witold Tumanowicz.",,25,2.4,1.0,1.0,1.0,1.0,1.8,3.8,2.0,0.0,0.35,0.0,0.0,0.0,0.0,0.2,0.7,0.25,True
Referendum w sprawie przyłączenia do Rosji części zajętego obwodu chersońskiego odbędzie się w dniach 23-27 września (tak samo jak w tzw. DRL i ŁRL).,twitter,25,1.0,2.0,1.8,1.2,1.4,1.0,2.4,1.4,0.0,0.0,0.25,0.2,0.0499999999999999,0.0999999999999999,0.0,0.35,0.0999999999999999,True
"I teraz zostaje mu tylko mówienie, że ma sumienie, ale niczego nie pamięta, dziś, najdalej wczoraj się dowiedział.",,25,1.0,1.8,3.2,3.0,1.2,1.0,1.6,3.0,2.0,0.0,0.2,0.55,0.5,0.0499999999999999,0.0,0.15,0.5,True
"Są kwestie, o które kłócić się po prostu NIE WOLNO.",,25,1.2,1.8,2.8,1.6,1.0,1.2,2.0,3.8,0.0,0.0499999999999999,0.2,0.4499999999999999,0.15,0.0,0.0499999999999999,0.25,0.7,True
"Ministerstwo zdrowia Gazy: do tej pory 197 zabitych, w tym 58 dzieci, 1235 rannych.",twitter,25,1.0,3.6,2.2,1.2,2.6,1.0,1.4,3.0,0.0,0.0,0.65,0.3,0.0499999999999999,0.4,0.0,0.0999999999999999,0.5,True
Wykreślono transpłciowość z listy chorób,,25,2.2,1.0,1.2,1.0,1.0,1.2,3.6,1.8,0.0,0.3,0.0,0.0499999999999999,0.0,0.0,0.0499999999999999,0.65,0.2,True
Dziękuję premierowi Mateusz Morawiecki i ministrowi Adamowi Niedzielskiemu za podjęcie decyzji o zmianach w zakresie kwarantanny i izolacji.,,25,2.8,1.6,1.6,1.0,1.2,2.0,3.6,2.6,0.0,0.4499999999999999,0.15,0.15,0.0,0.0499999999999999,0.25,0.65,0.4,True
"użytkownicy Polecam Odkrywając wolność "" pod moją redakcją.",twitter,25,2.4,1.0,1.0,1.0,1.0,3.2,3.8,2.2,0.0,0.35,0.0,0.0,0.0,0.0,0.55,0.7,0.3,True
Będzie miał spokój.,,25,2.0,1.2,1.8,1.0,1.0,1.0,2.8,1.8,1.0,0.25,0.0499999999999999,0.2,0.0,0.0,0.0,0.4499999999999999,0.2,True
Rozpoczynamy rozdanie nagród @LGBT+ Diamonds Awards 2022!,,25,4.2,1.0,1.0,1.0,1.0,3.4,4.6,3.8,0.0,0.8,0.0,0.0,0.0,0.0,0.6,0.8999999999999999,0.7,True
 Jak ma się wolność artystyczna w Polsce po 1989?,,25,1.0,1.8,1.8,1.0,1.6,1.6,2.8,2.6,1.0,0.0,0.2,0.2,0.0,0.15,0.15,0.4499999999999999,0.4,True
użytkownicy Muszę przyznać rację,twitter,25,2.6,1.8,1.2,1.0,1.0,1.4,3.4,2.2,0.0,0.4,0.2,0.0499999999999999,0.0,0.0,0.0999999999999999,0.6,0.3,True
Książki do Czytania i Magazyny Wysokich Obcasów!,,25,3.0,1.0,1.0,1.0,1.0,2.6,4.0,3.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4,0.75,0.5,True
Od razu pozapalały się wszystkie możliwe lampki w głowie - jednak TVP i „ukazanie prawdy” to mocne połączenie.,,25,1.0,2.0,3.2,3.0,1.6,1.0,1.8,3.0,5.0,0.0,0.25,0.55,0.5,0.15,0.0,0.2,0.5,True
"Dodała również, że jej przekonania wynikają zapewne z jej wychowania i dla jej córek sprawy mogą już wyglądać inaczej.",,25,1.6,1.4,1.4,1.0,1.4,1.4,3.2,1.8,1.0,0.15,0.0999999999999999,0.0999999999999999,0.0,0.0999999999999999,0.0999999999999999,0.55,0.2,True
Jest też dobra wiadomość: jutro (wtorek) o 19:00 będę na spotkaniu w Wołominie na ul. Moniuszki 11.,,25,3.6,1.6,1.0,1.0,1.0,3.2,4.0,2.4,0.0,0.65,0.15,0.0,0.0,0.0,0.55,0.75,0.35,True
"""Zwierzak"" od jutra w _odnośnik_",,25,2.4,1.0,1.0,1.0,1.0,1.2,3.8,1.6,0.0,0.35,0.0,0.0,0.0,0.0,0.0499999999999999,0.7,0.15,True
#NoweCentrumWarszawy to także nowa ul. Chmielna.,,25,2.4,1.0,1.0,1.0,1.0,2.2,3.8,1.8,0.0,0.35,0.0,0.0,0.0,0.0,0.3,0.7,0.2,True
"I choć nie istnieje jeden przepis na matkę idealną, to są miliony różnych dróg, by być tą najlepszą dla swoich dzieci.",,25,3.6,1.2,1.0,1.0,1.0,3.2,4.4,2.8,0.0,0.65,0.0499999999999999,0.0,0.0,0.0,0.55,0.8500000000000001,0.4499999999999999,True
Gratuluję priorytetów.,,25,1.0,1.8,2.6,2.2,1.0,1.0,2.4,2.2,5.0,0.0,0.2,0.4,0.3,0.0,0.0,0.35,0.3,True
"Dziękujemy za tegoroczne plony, za ciężką pracę rolników i przetwórców.",,25,3.8,1.0,1.0,1.0,1.0,3.8,4.4,2.8,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.8500000000000001,0.4499999999999999,True
użytkownicy Takie klimaty też lubię.,twitter,25,3.0,1.0,1.0,1.0,1.0,1.6,4.0,2.4,0.0,0.5,0.0,0.0,0.0,0.0,0.15,0.75,0.35,True
" Już 160 milionów euro, czyli ok. 750 mln zł, wynosi kara TSUE za niezastosowanie się do nakazu zawieszenia nieuznawanej Izby Dyscyplinarnej Sądu Najwyższego.",,25,1.0,2.2,2.6,2.0,1.6,1.0,2.0,3.4,0.0,0.0,0.3,0.4,0.25,0.15,0.0,0.25,0.6,True
użytkownicy obraża Pan ludzi.,twitter,25,1.0,2.4,3.2,2.8,1.0,1.0,1.8,3.0,0.0,0.0,0.35,0.55,0.4499999999999999,0.0,0.0,0.2,0.5,True
Autorka serii o Harrym Potterze publikuje za darmo w sieci nową książkę odnośnik ,twitter,25,2.8,1.0,1.0,1.0,1.0,1.8,3.6,1.8,0.0,0.4499999999999999,0.0,0.0,0.0,0.0,0.2,0.65,0.2,True
"Sekretarz Energii USA Dan Brouillette ogłosił nową strategię, która ma prowadzić do odzyskania przez Stany Zjednoczone pozycji lidera w globalnym sektorze energii jądrowej.",twitter,25,1.4,1.0,1.0,1.0,1.2,1.6,3.2,1.4,0.0,0.0999999999999999,0.0,0.0,0.0,0.0499999999999999,0.15,0.55,0.0999999999999999,True
Na co dzień konkurencyjne media dziś stanęły ramię w ramię.,,25,3.0,1.0,1.0,1.0,1.4,3.2,4.0,3.0,0.0,0.5,0.0,0.0,0.0,0.0999999999999999,0.55,0.75,0.5,True
Lenartowicz o szantażu gazowym Rosji,,25,1.0,1.8,2.0,1.4,1.4,1.0,2.8,2.0,0.0,0.0,0.2,0.25,0.0999999999999999,0.0999999999999999,0.0,0.4499999999999999,0.25,True
Przekaż nam 1% podatku: _odnośnik_,,25,2.0,1.4,1.0,1.0,1.0,1.8,3.6,1.6,0.0,0.25,0.0999999999999999,0.0,0.0,0.0,0.2,0.65,0.15,True
użytkownicy Ostrożnie Zona czyta,twitter,25,1.2,1.2,1.6,1.6,2.0,1.0,2.8,1.8,2.0,0.0499999999999999,0.0499999999999999,0.15,0.15,0.25,0.0,0.4499999999999999,0.2,True
"użytkownicy A dlaczego się nie będzie opłacał, jeśli rosyjska ropa jest coraz tańsza (bo popyt spadł)?",twitter,25,1.2,1.4,1.2,1.0,1.2,1.2,3.0,2.0,0.0,0.0499999999999999,0.0999999999999999,0.0499999999999999,0.0,0.0499999999999999,0.0499999999999999,0.5,0.25,True
"I choć w środowiskach językoznawczych nie ma zgody co do statusu godki/mowy śląskiej, uważamy, że decydujące znaczenie powinny mieć kryteria pozajęzykowe, przede wszystkim wola jej użytkowników.",,25,1.8,1.4,1.2,1.0,1.0,2.8,3.4,2.2,0.0,0.2,0.0999999999999999,0.0499999999999999,0.0,0.0,0.4499999999999999,0.6,0.3,True
"W sprawie ""taśm kelnerów"" niezależna prokuratura, za czasów PO-PSL przeprowadziła śledztwo, posłała akt oskarżenia, sad wydał wyrok.",,25,1.0,1.4,1.8,1.2,1.2,1.0,3.0,2.0,0.0,0.0,0.0999999999999999,0.2,0.0499999999999999,0.0499999999999999,0.0,0.5,0.25,True
użytkownicy juz dawno straciłaś skoro tak piszesz.,youtube,25,1.0,2.0,2.6,2.2,1.2,1.0,2.2,2.4,1.0,0.0,0.25,0.4,0.3,0.0499999999999999,0.0,0.3,0.35,True
wywiady użytkownicy jak zawsze pierwsza klasa,twitter,25,3.6,1.0,1.0,1.0,1.0,3.6,4.4,3.0,0.0,0.65,0.0,0.0,0.0,0.0,0.65,0.8500000000000001,0.5,True
"I rosnąca wiara w to, że możemy wygrać następne wybory, bo Polska potrzebuje zmiany.",,25,3.2,2.0,1.6,1.2,1.4,3.4,4.0,3.2,0.0,0.55,0.25,0.15,0.0499999999999999,0.0999999999999999,0.6,0.75,0.55,True
Bułgaria bije rekordy pod względem umieralności na COVID-19 odnośnik ,twitter,25,1.0,3.8,1.0,1.0,3.6,1.0,1.4,3.0,0.0,0.0,0.7,0.0,0.0,0.65,0.0,0.0999999999999999,0.5,True
"Pokoju, dobroci, miłości, wiary i nadziei dla wszystkich ",youtube,25,4.4,1.2,1.0,1.0,1.0,1.4,4.6,2.8,0.0,0.8500000000000001,0.0499999999999999,0.0,0.0,0.0,0.0999999999999999,0.8999999999999999,0.4499999999999999,True
To nie błąd zaproszenie Oana Kowalskuego Nieeygidny bo ma odwagę mówić praede a dzushsj to żyjecie sytuacji Ukrainy Tak tysk Ti zdrajcy naszej ojczyzny powinien być pociągnięty do odpowiedzialności ponieść za to konsekwencje co za śmieszne radio kabaret,youtube,25,1.0,1.6,3.6,2.6,1.8,1.4,1.6,3.4,0.0,0.0,0.15,0.65,0.4,0.2,0.0999999999999999,0.15,0.6,True
I taki pozostanie w naszej pamięci.,,25,1.2,3.4,1.0,1.0,1.2,2.0,2.4,2.6,0.0,0.0499999999999999,0.6,0.0,0.0,0.0499999999999999,0.25,0.35,0.4,True
Ostateczną wysokość płacy minimalnej poznamy najpóźniej 15 września,twitter,25,1.8,1.0,1.0,1.0,1.4,1.2,3.4,1.6,0.0,0.2,0.0,0.0,0.0,0.0999999999999999,0.0499999999999999,0.6,0.15,True
użytkownicy A to już kto co lubi  ja metodą zeto waste robię np. pierogi z mięsem z mięsa i warzyw z rosołu,twitter,25,3.8,1.0,1.0,1.0,1.0,2.8,4.4,2.0,0.0,0.7,0.0,0.0,0.0,0.0,0.4499999999999999,0.8500000000000001,0.25,True
"użytkownicy Live z użytkownicy był w telewizji, tam większość oglądała.",twitter,25,2.2,1.0,1.0,1.0,1.0,1.2,3.4,1.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0499999999999999,0.6,0.15,True
Prawdziwi wrogowie jedności Zjednoczonej Prawicy są w zupełnie innym miejscu niż maluje to większość mediów odnośnik ,twitter,26,1.0,1.8,3.2,3.0,1.2,1.2,2.2,2.8,0.0,0.0,0.2,0.55,0.5,0.0499999999999999,0.0499999999999999,0.3,0.4499999999999999,True
Prowadzący: sędziowie Monika Ciemięga i Igor Tuleya Zajęcia dedykujemy dla wyższych klas szkół podstawowych oraz dla szkół średnich.,,26,2.8,1.0,1.0,1.0,1.0,2.0,3.8,2.0,0.0,0.4499999999999999,0.0,0.0,0.0,0.0,0.25,0.7,0.25,True
A gdzie reszta waszej dywizji?,youtube,26,1.0,1.4,1.8,1.4,1.0,1.2,2.6,2.2,2.0,0.0,0.0999999999999999,0.2,0.0999999999999999,0.0,0.0499999999999999,0.4,0.3,True
"Drodzy, warszawskie dworce kolejowe pełne są ludzkiego cierpienia, ale cierpią również zwierzęta.",,26,1.0,4.4,2.8,1.6,2.4,1.0,1.2,3.4,0.0,0.0,0.8500000000000001,0.4499999999999999,0.15,0.35,0.0,0.0499999999999999,0.6,True
użytkownicy Nic nie wiesz i za mądrego chcesz uchodzić lewaku śmieszny :),twitter,26,1.6,1.2,4.4,4.8,1.0,1.6,1.8,4.0,3.0,0.15,0.0499999999999999,0.8500000000000001,0.95,0.0,0.15,0.2,0.75,True
"Dzięki temu, po okresie socjalizacji zostaną pełnoprawnymi opiekunami stada.",,26,3.0,1.0,1.6,1.4,1.0,2.6,3.8,2.2,1.0,0.5,0.0,0.15,0.0999999999999999,0.0,0.4,0.7,0.3,True
Niedługo a koryto będzie puste.i wszystkie farbowane komuchy jak bombki na hoince wisiec będą,youtube,26,1.0,1.0,4.8,5.0,1.0,1.0,1.2,4.6,3.0,0.0,0.0,0.95,1.0,0.0,0.0,0.0499999999999999,0.8999999999999999,True
Ścieżka zdrowia w lesie?,,26,2.2,1.0,1.0,1.0,1.0,1.0,3.4,2.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.6,0.25,True
"Och doprawdy co za zaskoczenie (nie to nie jest złośliwość wobec redaktora Makowskiego, tylko wobec nas wszystkich, że musimy się tym w ogóle zajmować) odnośnik ",twitter,26,1.0,2.8,4.4,3.0,1.0,1.4,1.6,3.4,2.0,0.0,0.4499999999999999,0.8500000000000001,0.5,0.0,0.0999999999999999,0.15,0.6,True
"Zobowiązaliśmy się dziś, że Sejm będzie bez barier, bez płotów i zasieków, bo to politycy są dla ludzi, a nie odwrotnie.",,26,2.8,1.8,1.8,1.6,1.2,4.0,3.4,2.4,0.0,0.4499999999999999,0.2,0.2,0.15,0.0499999999999999,0.75,0.6,0.35,True
"Mam nadzieję, że mi się to uda.",,26,2.8,2.0,1.0,1.0,2.8,1.2,3.2,2.8,0.0,0.4499999999999999,0.25,0.0,0.0,0.4499999999999999,0.0499999999999999,0.55,0.4499999999999999,True
"PiS nie wprowadził go gdy pandemia trzęsła krajem pochłaniając sto tysięcy ofiat, bo po co?",,26,1.0,2.6,4.2,3.6,1.4,1.0,1.4,3.8,3.0,0.0,0.4,0.8,0.65,0.0999999999999999,0.0,0.0999999999999999,0.7,True
"użytkownicy Dzięki, poszukam",twitter,26,2.8,1.0,1.0,1.0,1.0,1.0,3.4,1.6,0.0,0.4499999999999999,0.0,0.0,0.0,0.0,0.0,0.6,0.15,True
użytkownicy Nie ma sprzeczności.,twitter,26,1.6,1.0,1.4,1.0,1.0,1.6,3.4,1.8,0.0,0.15,0.0,0.0999999999999999,0.0,0.0,0.15,0.6,0.2,True
"Grupa Naftogaz zapłaciła 28 mld hrywien (1,05 mld dolarów) podatków do budżetu Ukrainy w okresie styczeń-kwiecień br.",twitter,26,1.4,1.0,1.0,1.0,1.0,1.0,3.2,2.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.55,0.25,True
"Pod okiem doświadczonego edukatora praw człowieka - Dariusza Grzemnego – zastanowimy się jak mowa nienawiści, fake newsy i teorie spiskowe funkcjonują w dzisiejszych czasach w Internecie oraz jaką pełnią funkcję.",,26,1.6,1.0,1.8,1.8,1.0,1.8,3.2,2.2,0.0,0.15,0.0,0.2,0.2,0.0,0.2,0.55,0.3,True
"Zakazanie przez użytkownicy udziału publiczności w zawodach użytkownicy na 12h przed wydarzeniem, mając wiedzę o zagrożeniu od niedzieli, pokazuje tylko, gdzie realnie użytkownicy ma bezpieczeństwo i spokój Polaków, a gdzie troskę o swoje notowania.",twitter,26,1.0,3.2,4.4,3.2,1.4,1.0,1.4,4.0,1.0,0.0,0.55,0.8500000000000001,0.55,0.0999999999999999,0.0,0.0999999999999999,0.75,True
użytkownicy Ale stan umysłu już jest.,twitter,26,1.0,1.6,1.4,1.6,1.0,1.0,2.4,2.2,2.0,0.0,0.15,0.0999999999999999,0.15,0.0,0.0,0.35,0.3,True
Dobre wiadomości z Małopolski - cześć druga  odnośnik ,twitter,26,4.4,1.0,1.0,1.0,1.0,4.0,4.8,3.6,0.0,0.8500000000000001,0.0,0.0,0.0,0.0,0.75,0.95,0.65,True
"A droga zawodowa żadnej kobiety w Polsce nie może być podkopywana niepewnością, czy jest gdzie i z kim zostawić dziecko.",,26,1.0,3.6,3.0,1.6,3.0,1.6,1.8,3.6,0.0,0.0,0.65,0.5,0.15,0.5,0.15,0.2,0.65,True
Tryska energią i z optymizmem patrzy w przyszłość.,,26,4.2,1.0,1.0,1.0,1.0,2.4,4.6,3.4,0.0,0.8,0.0,0.0,0.0,0.0,0.35,0.8999999999999999,0.6,True
Może spędzać więcej czasu ze swoją córką.,,26,2.6,1.4,1.2,1.0,1.0,1.4,3.4,2.0,1.0,0.4,0.0999999999999999,0.0499999999999999,0.0,0.0,0.0999999999999999,0.6,0.25,True
Pacjenci onkologiczni gorsi od covidowych?,,26,1.0,2.8,3.2,1.8,2.8,1.0,2.0,3.0,2.0,0.0,0.4499999999999999,0.55,0.2,0.4499999999999999,0.0,0.25,0.5,True
Ponad 200 000 nadmiarowych zgonów z powodu pandemii.,,26,1.0,3.2,1.8,1.6,3.2,1.0,1.6,3.2,0.0,0.0,0.55,0.2,0.15,0.55,0.0,0.15,0.55,True
