text,source,part,Happiness_M,Sadness_M,Anger_M,Disgust_M,Fear_M,Pride_M,Valence_M,Arousal_M,Irony_M,norm_Happiness_M,norm_Sadness_M,norm_Anger_M,norm_Disgust_M,norm_Fear_M,norm_Pride_M,norm_Valence_M,norm_Arousal_M,is_single_sentence
"Kościoły i kaplice nie są miejscami, które wyjęte są z jurysdykcji państwa i jeśli łamane są w nim normy prawa, to policja powinna interweniować.",,72,1.0,1.2,3.4,1.8,1.2,1.0,1.8,2.6,0.0,0.0,0.0499999999999999,0.6,0.2,0.0499999999999999,0.0,0.2,0.4,True
użytkownicy To ja jeszcze raz zapytam: gdzie jest zapisana odpowiedzialność Premiera?,twitter,32,1.0,1.0,3.4,1.0,1.0,1.0,1.8,3.2,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.2,0.55,True
Na dzisiejszą imprezę poświęconą polskim militariom zapraszają Kluby Gazety Polskiej.,,92,2.8,1.0,1.0,1.0,1.0,2.8,4.0,2.4,1.0,0.4499999999999999,0.0,0.0,0.0,0.0,0.4499999999999999,0.75,0.35,True
" Bardzo ważny wyrok Sądu Pracy, gdy dochodzi do zwolnień pracownika z pobudek politycznych pracodawcy odnośnik ",twitter,85,2.4,1.4,1.8,1.2,1.2,3.0,3.2,2.4,1.0,0.35,0.0999999999999999,0.2,0.0499999999999999,0.0499999999999999,0.5,0.55,0.35,True
"Jest JK :Działamy na rzecz reformy systemu handlu uprawnieniami do emisji CO2; on w tej formie jest zabójczy dla naszej gospodarki; jest skrajnie nieuczciwy, bo opiera się na spekulacji prawami do emisji CO2 - powiedział w wywiadzie dla ""GPC"" prezes PiS Jarosław Kaczyński.",twitter,48,1.0,1.4,2.8,1.4,1.4,1.4,1.8,2.6,0.0,0.0,0.0999999999999999,0.4499999999999999,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.2,0.4,True
"Wiem, jak duża jest to odpowiedzialność, dlatego przed wysłuchaniem w Kongresie spotkam się z ekspertami, aby wypracować stanowisko, które będzie wspólnym i obiektywnym głosem wielu środowisk w kwestii kondycji polskiej demokracji.",,54,2.0,1.0,1.0,1.0,2.2,2.4,3.0,2.8,0.0,0.25,0.0,0.0,0.0,0.3,0.35,0.5,0.4499999999999999,True
Stanisław oraz Łukasz z MSA System w pocie czoła zdezynfekowali wszystkie pomieszczenia w siedzibie Fundacji.,,51,2.8,1.0,1.0,1.0,2.0,2.8,3.6,2.2,0.0,0.4499999999999999,0.0,0.0,0.0,0.25,0.4499999999999999,0.65,0.3,True
Dla nocnej zmiany [Tylko u nas] Tadeusz Płużański: Piloci Dywizjonu 303 niszczeni przez komunę odnośnik ,twitter,56,1.0,1.2,1.2,1.0,1.2,1.4,2.6,2.2,0.0,0.0,0.0499999999999999,0.0499999999999999,0.0,0.0499999999999999,0.0999999999999999,0.4,0.3,True
"Dzisiaj w Sejmie wspólnie z Krzysztof Śmiszek, Katarzyna Ueberhan i przedstawicielkami KNSZZ ""Ad Rem"" poruszylimśmy niezwykle wazny temat: mobbingu w polskich sądach.",,27,2.8,2.2,1.8,1.4,1.0,3.6,3.8,3.0,0.0,0.4499999999999999,0.3,0.2,0.0999999999999999,0.0,0.65,0.7,0.5,True
użytkownicy Ergo polecam definicję socjalizmu tak na początek.,twitter,14,1.0,1.2,3.2,2.4,1.0,2.0,2.0,2.4,5.0,0.0,0.0499999999999999,0.55,0.35,0.0,0.25,0.25,0.35,True
"Ceny malin w skupach Lubelskie / Dąbie - 9,5 zł/kg Tomaszów Lubelski - 9,3 zł/kg Mazowsze - 10 zł/kg Nielisz - 9,5 zł/kg Las Dębowy - 10,5 zł/kg Braciejowice - 10,5 zł/kg Frampol - 9,5 zł/kg Biała Podlaska - 10 zł/kg Kowalin - 10 zł/kg Krężnica Okrągła - 10 zł/kg",twitter,98,1.2,1.2,1.0,1.0,1.2,1.0,3.0,1.4,0.0,0.0499999999999999,0.0499999999999999,0.0,0.0,0.0499999999999999,0.0,0.5,0.0999999999999999,True
"Poniżej tylko komentarze, że brawo, że patriota a 100% z was nawet nie jeździ polskim autem i nie kupuje polskich części do niego.",youtube,50,1.0,1.4,3.6,2.6,1.2,2.0,1.6,4.0,2.0,0.0,0.0999999999999999,0.65,0.4,0.0499999999999999,0.25,0.15,0.75,True
Cztery województwa (poza łódzkim) wycofały się niedawno w obawie przed utratą milionów złotych dotacji.,,17,1.0,1.4,1.6,1.0,1.8,1.0,2.6,1.6,0.0,0.0,0.0999999999999999,0.15,0.0,0.2,0.0,0.4,0.15,True
Przez Poznań przeszedł XVIII Marsz Równości  odnośnik ,twitter,22,4.4,1.0,1.0,1.0,1.0,4.4,4.4,2.6,0.0,0.8500000000000001,0.0,0.0,0.0,0.0,0.8500000000000001,0.8500000000000001,0.4,True
użytkownicy to jeszcze prostaku o nauce coś byś musiał wiedzieć,twitter,20,1.0,1.8,4.4,3.6,1.0,1.4,1.2,4.2,2.0,0.0,0.2,0.8500000000000001,0.65,0.0,0.0999999999999999,0.0499999999999999,0.8,True
Ponad 200 000 nadmiarowych zgonów z powodu pandemii.,,26,1.0,3.2,1.8,1.6,3.2,1.0,1.6,3.2,0.0,0.0,0.55,0.2,0.15,0.55,0.0,0.15,0.55,True
"Wspierajmy się, pomóżmy lokalnym przedsiębiorcom i polecajmy innym to, co najlepsze.",,10,3.0,1.4,1.0,1.0,1.4,2.4,3.2,2.0,0.0,0.5,0.0999999999999999,0.0,0.0,0.0999999999999999,0.35,0.55,0.25,True
użytkownicy 2 mld na TVPIS też rozstrzygnęli?,twitter,22,1.0,1.2,4.0,3.2,1.2,1.0,1.4,3.2,3.0,0.0,0.0499999999999999,0.75,0.55,0.0499999999999999,0.0,0.0999999999999999,0.55,True
Moge wiedzieć skąd taka statystyka?,youtube,22,1.0,1.0,2.0,1.4,1.4,1.4,2.0,1.8,0.0,0.0,0.0,0.25,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.25,0.2,True
"Tekst biblijny bardzo delikatnie rysuje ich nerwy, ale musiały być one potężne.",,96,1.2,1.2,1.6,1.0,1.0,1.0,3.2,2.0,1.0,0.0499999999999999,0.0499999999999999,0.15,0.0,0.0,0.0,0.55,0.25,True
"Powtarzając Ci, że możesz zmieniać się i rosnąć w siłę, spełniać swoje marzenia i wspinać się na swoj szczyt!",,56,4.2,1.0,1.0,1.0,1.0,2.8,4.2,3.4,0.0,0.8,0.0,0.0,0.0,0.0,0.4499999999999999,0.8,0.6,True
"żywność: W większości krajów Europy Zachodniej podwyżki nie przekroczyły 2,5%, zaś w Irlandii nastąpił spadek cen o 1,0% wobec stycznia 2019 r.",twitter,43,2.0,1.2,1.0,1.0,1.0,1.8,3.2,1.6,0.0,0.25,0.0499999999999999,0.0,0.0,0.0,0.2,0.55,0.15,True
"Niestety...  Tęczowy Sejm - to mogłoby się zadziać w kraju, którego władza dostrzega problem homo-, bi- i transfobii.",,80,1.2,3.0,2.0,1.4,1.6,1.0,1.6,2.6,1.0,0.0499999999999999,0.5,0.25,0.0999999999999999,0.15,0.0,0.15,0.4,True
użytkownicy A może po prostu wejść w link?,twitter,1,1.0,1.0,2.4,1.6,1.0,1.4,2.2,2.0,5.0,0.0,0.0,0.35,0.15,0.0,0.0999999999999999,0.3,0.25,True
"Nie na 2. baterie systemu Patriot do ochrony amerykańskich wojsk, jak dotąd - ale na 6 albo lepiej - 8 baterii również do obrony polskich miast, infrastruktury krytycznej.",,76,1.4,1.0,1.0,1.0,1.0,1.6,3.4,1.8,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.15,0.6,0.2,True
"Według najnowszych danych, ruch pasażerski w lipcu podwoił się w europejskiej sieci lotnisk",twitter,37,2.0,1.0,1.0,1.0,1.0,2.0,3.4,2.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.6,0.25,True
użytkownicy A który moment jest lepszy na dyskusję o wydarzeniu historycznym jak nie zbliżająca się jego rocznica?,twitter,53,1.2,1.0,1.6,1.0,1.0,2.6,2.8,1.8,1.0,0.0499999999999999,0.0,0.15,0.0,0.0,0.4,0.4499999999999999,0.2,True
Kobiety na drogi!,,98,2.4,1.0,2.8,1.6,1.0,3.4,3.8,3.8,0.0,0.35,0.0,0.4499999999999999,0.15,0.0,0.6,0.7,0.7,True
Kobieta zaś miała opinie psychiatry o jej dramatycznej sytuacji.,,72,1.0,3.4,1.0,1.0,1.0,1.0,1.8,2.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0.3,True
Działo się na Dniach Ursynowa!,,50,3.8,1.0,1.0,1.0,1.0,3.8,4.4,3.6,0.0,0.7,0.0,0.0,0.0,0.0,0.7,0.8500000000000001,0.65,True
"użytkownicy Zabić kogoś czy nie zabić, oto jest wybór",twitter,21,1.0,2.0,2.8,2.2,2.2,1.0,2.0,2.4,3.0,0.0,0.25,0.4499999999999999,0.3,0.3,0.0,0.25,0.35,True
W Łodzi dziś było grane  Ogromne DZIĘKUJĘ dla Klaudia Domagała Tomasz Grabarczyk Klub Konfederacji Łódź Do zobaczenia za rok ,,61,4.6,1.0,1.0,1.0,1.0,3.8,4.4,3.2,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.7,0.8500000000000001,0.55,True
"Biedny, musiał czekać na konferencję kanclerza Niemiec odnośnik ",twitter,65,1.8,1.6,2.4,2.0,1.2,1.0,3.0,2.0,4.0,0.2,0.15,0.35,0.25,0.0499999999999999,0.0,0.5,0.25,True
użytkownicy jak się w Pałacu nie zmieni to SREBNA,twitter,85,1.0,1.2,1.8,1.4,1.4,1.2,2.8,1.2,0.0,0.0,0.0499999999999999,0.2,0.0999999999999999,0.0999999999999999,0.0499999999999999,0.4499999999999999,0.0499999999999999,True
Przez braki w personelu Lufthansa odwołuje setki lotów,twitter,51,1.0,2.6,1.2,1.0,2.6,1.0,1.6,2.2,0.0,0.0,0.4,0.0499999999999999,0.0,0.4,0.0,0.15,0.3,True
O tym robię mój nowy film.,,19,2.2,1.2,1.0,1.0,1.0,3.0,3.6,2.0,0.0,0.3,0.0499999999999999,0.0,0.0,0.0,0.5,0.65,0.25,True
"użytkownicy No nikt nie mówi, że ogórek.",twitter,21,1.0,1.2,2.0,1.2,1.2,1.2,2.8,1.2,3.0,0.0,0.0499999999999999,0.25,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.4499999999999999,0.0499999999999999,True
Nie ma szans na reparacje,,3,1.0,3.2,3.0,1.4,1.8,1.0,2.0,2.4,0.0,0.0,0.55,0.5,0.0999999999999999,0.2,0.0,0.25,0.35,True
Nasi Wolontariusze na pewno Wam pomogą!,,60,3.4,1.4,1.0,1.0,1.0,4.0,4.2,3.0,0.0,0.6,0.0999999999999999,0.0,0.0,0.0,0.75,0.8,0.5,True
"Bo sportowcy z niepełnosprawnościami to sportowcy pełnoprawni - tak samo ciężko trenują, tak samo przekraczają własne ograniczenia i walczą o rekordy czy medale.",,40,2.0,1.4,1.4,1.0,1.0,4.0,4.0,2.4,0.0,0.25,0.0999999999999999,0.0999999999999999,0.0,0.0,0.75,0.75,0.35,True
Wpis prezydenta Ukrainy i kłamstwo Donalda Tuska: odnośnik ,twitter,43,1.2,1.0,2.0,2.0,1.0,1.2,2.6,2.0,0.0,0.0499999999999999,0.0,0.25,0.25,0.0,0.0499999999999999,0.4,0.25,True
brawo tak trzeba gadać bo normalnie nie rozumieją,youtube,54,2.2,1.2,1.8,2.8,1.0,3.0,2.2,3.2,1.0,0.3,0.0499999999999999,0.2,0.4499999999999999,0.0,0.5,0.3,0.55,True
Na zmiany czeka jeszcze cała masa innych zwierząt zamkniętych na fermach przemysłowych.,,97,1.0,4.2,2.8,2.0,1.8,1.4,1.2,3.2,0.0,0.0,0.8,0.4499999999999999,0.25,0.2,0.0999999999999999,0.0499999999999999,0.55,True
Pomaga mi w tym grono najlepszych ekspertów w Polsce.,,39,4.2,1.0,1.0,1.0,1.0,4.4,4.2,1.8,0.0,0.8,0.0,0.0,0.0,0.0,0.8500000000000001,0.8,0.2,True
"użytkownicy a, ok, bo użytkownicy opublikował fragment, dzięki:)",twitter,55,2.2,1.0,1.0,1.0,1.0,1.0,3.6,1.8,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.65,0.2,True
użytkownicy po prostu w PIS wszystko dzieje się szybciej,twitter,29,1.0,1.0,1.6,1.0,1.0,1.0,2.8,1.2,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.4499999999999999,0.0499999999999999,True
"W trakcie konferencji odbędzie się zaproszenie na posiedzenie zespołu parlamentarnego ds. stosunków międzynarodowych oraz interesów Polski i Polonii, które odbędzie się dziś, tj 25 czerwca o godzinie 12:00.",,75,1.2,1.2,1.0,1.0,1.2,1.4,2.8,2.6,0.0,0.0499999999999999,0.0499999999999999,0.0,0.0,0.0499999999999999,0.0999999999999999,0.4499999999999999,0.4,True
Ponad 67 proc. Polaków odczuwa spadek poziomu życia w związku ze wzrostem cen,twitter,4,1.0,3.2,2.6,2.4,3.4,1.2,1.6,2.6,0.0,0.0,0.55,0.4,0.35,0.6,0.0499999999999999,0.15,0.4,True
"Będą telemosty z wielu miast oraz wyśmienici goście w studiu, w tym moja skromna osoba.",,69,3.2,1.0,1.0,1.0,1.0,3.2,4.0,2.0,0.0,0.55,0.0,0.0,0.0,0.0,0.55,0.75,0.25,True
"Niestety, poza uzależnieniem od węgla, mamy z Australią jeszcze jedną wspólną rzecz: polityków, którzy wciąż nie podchodzą poważnie do kryzysu klimatycznego.",,49,1.0,3.8,1.6,2.2,2.0,1.0,1.6,3.0,3.0,0.0,0.7,0.15,0.3,0.25,0.0,0.15,0.5,True
użytkownicy Jakiś dowód na Pani słowa?,twitter,37,1.0,1.0,2.4,1.4,1.6,1.0,2.0,2.8,1.0,0.0,0.0,0.35,0.0999999999999999,0.15,0.0,0.25,0.4499999999999999,True
Z czego bierze się taka inflacja.ludzie wojna jest ropa węgiel drogie A nie rząd,youtube,88,1.0,2.4,3.8,2.2,2.6,1.6,1.2,3.0,0.0,0.0,0.35,0.7,0.3,0.4,0.15,0.0499999999999999,0.5,True
Nie da się bardziej upokorzyć ludzi.,youtube,89,1.0,3.0,3.6,3.2,1.8,1.4,1.2,3.4,0.0,0.0,0.5,0.65,0.55,0.2,0.0999999999999999,0.0499999999999999,0.6,True
Już za trzy tygodnie Dzień Pomocy Ofiar Tortur.,,27,2.0,2.2,1.0,1.0,1.0,2.8,3.4,1.8,0.0,0.25,0.3,0.0,0.0,0.0,0.4499999999999999,0.6,0.2,True
Sondaże wskazują na Louisa Arce z Ruchu na rzecz socjalizmu (MAS) jako faworyta wyścigu.,,41,1.4,1.0,1.0,1.2,1.4,1.0,3.0,1.2,0.0,0.0999999999999999,0.0,0.0,0.0499999999999999,0.0999999999999999,0.0,0.5,0.0499999999999999,True
"Prawda jest taka, że nadeszły już czasy, kiedy węgla można bronić tylko poza Unią.",,14,1.0,3.4,2.2,2.0,2.0,1.2,2.0,2.4,0.0,0.0,0.6,0.3,0.25,0.25,0.0499999999999999,0.25,0.35,True
"Jesteśmy dumni, że bohaterowie naszego filmu nie poddają się naciskom i nieprzerwanie działają zgodnie ze słowami sędziowskiej przysięgi.",,22,3.8,1.6,1.2,1.0,1.6,5.0,3.6,2.8,0.0,0.7,0.15,0.0499999999999999,0.0,0.15,1.0,0.65,0.4499999999999999,True
Jest członkinią Komisji Praw Człowieka przy Naczelnej Radzie Adwokackiej oraz wiceprzewodniczącą Sekcji Praw Człowieka przy Okręgowej Radzie Adwokackiej w Warszawie.,,67,2.4,1.2,1.2,1.4,1.4,3.4,3.8,2.0,0.0,0.35,0.0499999999999999,0.0499999999999999,0.0999999999999999,0.0999999999999999,0.6,0.7,0.25,True
"""Diabolique"" to opowieść o żądzy lepszego świata, która w nieposkromionej wersji może nas zaprowadzić prosto do piekła.",,91,1.2,1.2,1.0,1.0,2.0,1.4,3.2,1.8,0.0,0.0499999999999999,0.0499999999999999,0.0,0.0,0.25,0.0999999999999999,0.55,0.2,True
"Jest sposób, by Republikanie pozbyli się Trumpa w białych rękawiczkach odnośnik ",twitter,34,1.6,1.2,1.6,1.6,2.0,1.4,2.4,2.4,1.0,0.15,0.0499999999999999,0.15,0.15,0.25,0.0999999999999999,0.35,0.35,True
"użytkownicy Sądy powinny Panu ustalić harmonogram wizyt w toalecie, bo jeszcze gotów nam się Pan rozpuknąć:)",twitter,59,2.0,1.0,4.0,2.4,1.0,1.0,1.6,2.8,4.0,0.25,0.0,0.75,0.35,0.0,0.0,0.15,0.4499999999999999,True
użytkownicy Na stronie internetowej TK,twitter,20,1.0,1.0,1.0,1.0,1.0,1.2,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0499999999999999,0.5,0.0,True
"Kanadyjska Federacja Rolnictwa domagała się funduszy 10 razy większych, 2,6 mld CAD",twitter,82,1.0,1.0,1.6,1.0,1.6,1.2,2.6,1.0,0.0,0.0,0.0,0.15,0.0,0.15,0.0499999999999999,0.4,0.0,True
użytkownicy Jadł pierogi  To na pewno to!,twitter,43,3.2,1.2,1.0,1.0,1.0,2.8,4.0,2.6,0.0,0.55,0.0499999999999999,0.0,0.0,0.0,0.4499999999999999,0.75,0.4,True
użytkownicy Raczej zwalczał zbyt ostre sankcje odnośnik ,twitter,98,1.0,1.4,2.0,1.2,1.2,1.4,2.6,2.4,0.0,0.0,0.0999999999999999,0.25,0.0499999999999999,0.0499999999999999,0.0999999999999999,0.4,0.35,True
To jeszcze słów kilka o szczepionkach.,,6,1.2,1.4,1.6,1.2,1.8,1.6,2.8,2.0,0.0,0.0499999999999999,0.0999999999999999,0.15,0.0499999999999999,0.2,0.15,0.4499999999999999,0.25,True
 Przyjmowanie dzieci ukraińskich przez polskich uczniów jest niezwykle godne.,,43,4.0,1.2,1.0,1.0,1.0,4.0,4.4,2.8,0.0,0.75,0.0499999999999999,0.0,0.0,0.0,0.75,0.8500000000000001,0.4499999999999999,True
Trwają prace nad przywróceniem go do okolic bezpośredniego sąsiedztwa wczorajszej awarii.,,48,1.0,1.2,1.0,1.0,1.0,1.2,3.2,1.4,0.0,0.0,0.0499999999999999,0.0,0.0,0.0,0.0499999999999999,0.55,0.0999999999999999,True
"Stałej temperatury 36.6 przez cały rok Jak najwiecej uśmiechu, ciepła i garść pozytywnej noworocznej energii przesyłamy dla Was  odnośnik ",twitter,27,4.4,1.0,1.0,1.0,1.0,1.2,4.8,3.0,0.0,0.8500000000000001,0.0,0.0,0.0,0.0,0.0499999999999999,0.95,0.5,True
Aby nie mówić o sytuacji na SOR lepiej zapowiedzieć zapisy nowych odległych w realizacji do szczepienia roczników....,twitter,20,1.0,2.4,3.8,2.2,2.4,1.0,1.8,2.8,5.0,0.0,0.35,0.7,0.3,0.35,0.0,0.2,0.4499999999999999,True
Przedstawicieli i przedstawicielki delegacji Młodzieżowego Strajku Klimatycznego na COP26 oraz ekspertów z doświadczeniem uczestnictwa w polityce i negocjacjach klimatycznych chcemy zapytać o ocenę osiągnięć szczytu.,,41,2.8,1.2,2.0,1.4,1.2,2.8,2.8,2.6,2.0,0.4499999999999999,0.0499999999999999,0.25,0.0999999999999999,0.0499999999999999,0.4499999999999999,0.4499999999999999,0.4,True
"Jeszcze za poprzednich rządów, wystarczyło jakieś małe niedopatrzenie, by ludzie byli oburzeni, protestowali.",,82,1.4,1.4,2.2,2.2,1.4,1.4,2.2,2.0,0.0,0.0999999999999999,0.0999999999999999,0.3,0.3,0.0999999999999999,0.0999999999999999,0.3,0.25,True
"Rozumiem tych, którzy nie chcą głosować bo są tym wszystkim zbrzydzeni i zniechęceni.",,34,1.2,2.4,1.8,3.0,1.4,1.6,1.8,2.8,0.0,0.0499999999999999,0.35,0.2,0.5,0.0999999999999999,0.15,0.2,0.4499999999999999,True
"Poseł użytkownicy śpiewa ""hymn Unii Europejskiej""  odnośnik ",twitter,77,2.0,1.0,1.4,1.8,1.0,1.0,3.0,1.8,3.0,0.25,0.0,0.0999999999999999,0.2,0.0,0.0,0.5,0.2,True
"Ależ z całym szacunkiem, teraz jest sympatykiem odnośnik ",twitter,91,1.4,1.0,1.2,1.6,1.0,1.6,3.2,2.0,2.0,0.0999999999999999,0.0,0.0499999999999999,0.15,0.0,0.15,0.55,0.25,True
Najlepiej zostać w domu.,,68,1.0,1.6,1.0,1.0,1.6,1.0,3.0,1.6,0.0,0.0,0.15,0.0,0.0,0.15,0.0,0.5,0.15,True
"Udostępnij ten post, niech wygadane przez nich bzdury nie przejdą niezauważone!",,48,1.0,2.2,3.8,2.2,1.4,1.0,1.8,3.4,0.0,0.0,0.3,0.7,0.3,0.0999999999999999,0.0,0.2,0.6,True
Premier Morawiecki zamiast skutecznie zadbać się o polskie interesy w Brukseli wolał polecieć do Madrytu na spęd faszyzującej eurosceptycznej prawicy.,,68,1.0,2.0,3.8,3.2,1.0,1.0,1.2,2.8,1.0,0.0,0.25,0.7,0.55,0.0,0.0,0.0499999999999999,0.4499999999999999,True
"Na przyszły tydzień eksperci prognozują dla benzyny 95 przedział cen 5,84-5,97 zł za litr, dla diesla - 5,86-5,99 zł za litr, oraz 3,22-3,34 zł a litr autogazu",twitter,74,1.0,1.2,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0499999999999999,0.0,0.0,0.0,0.0,0.5,0.0,True
"Trójka starszych, Makha, Petima i Ruslan, właśnie zaczęła nowy rok szkolny.",,71,2.0,1.0,1.0,1.0,1.0,1.4,3.4,1.4,0.0,0.25,0.0,0.0,0.0,0.0,0.0999999999999999,0.6,0.0999999999999999,True
"Jednak gdyby nie maszynista, to żaden pociąg by nie ruszył.",,29,1.6,1.2,1.0,1.0,1.0,1.8,3.0,1.6,1.0,0.15,0.0499999999999999,0.0,0.0,0.0,0.2,0.5,0.15,True
"Oczywiscie nie chodzi o auta, sprawa aut to tylko jeden z sysmptomow.",youtube,37,1.0,1.4,1.0,1.0,1.2,1.0,2.6,1.4,0.0,0.0,0.0999999999999999,0.0,0.0,0.0499999999999999,0.0,0.4,0.0999999999999999,True
"użytkownicy Wiem, dlatego mówię o dostosowaniu do warunków.",twitter,8,1.6,1.0,1.4,1.0,1.2,1.2,3.2,1.4,0.0,0.15,0.0,0.0999999999999999,0.0,0.0499999999999999,0.0499999999999999,0.55,0.0999999999999999,True
"W ubiegł weekend odbył się kongres online z udziałem liderów z całego kraju, nie zabrakło oczywiście Agnieszka Buczyńska i Michał Kobosko.",,50,2.2,1.0,1.0,1.0,1.0,2.2,3.8,2.4,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.7,0.35,True
"Zamiast uczciwej debaty na temat ochrony chronionych gatunków zwierząt i ostatniego nieuregulowanego cieku wodnego w Gliwicach, miasto woli wydać kilkadziesiąt tysięcy na propagandowe ulotki, mające przekonać gliwiczanki i gliwiczan do nietrafionej inwestycji.",,73,1.0,2.4,3.4,3.2,1.0,1.0,1.2,3.4,1.0,0.0,0.35,0.6,0.55,0.0,0.0,0.0499999999999999,0.6,True
"użytkownicy A jak by to pięknie brzmiało ""Dworzec Kolejowy im. Romana Imielskiego"".",twitter,99,1.8,1.0,1.0,1.0,1.0,2.0,3.6,1.4,0.0,0.2,0.0,0.0,0.0,0.0,0.25,0.65,0.0999999999999999,True
"Orzeczenie Sądu Najwyższego pokazuje także, że w sporach kulturowych i moralnych nie należy proponować pakietów (co niestety nieustannie robią najbardziej radykalni polscy obrońcy życia).",,90,1.0,3.2,2.2,1.2,1.8,1.0,1.8,2.6,0.0,0.0,0.55,0.3,0.0499999999999999,0.2,0.0,0.2,0.4,True
"Wczoraj w drodze do Hajnówki widzieliśmy pierwsze jesienne liście na drzewach, a bociany wydają się powoli zbierać do odlotu.",,6,4.4,1.0,1.0,1.0,1.0,2.0,4.2,1.6,0.0,0.8500000000000001,0.0,0.0,0.0,0.0,0.25,0.8,0.15,True
"Dwie brukselskie organizacje pozarządowe oskarżyły europosła Zdzisława Krasnodębskiego z PiS, należącego obecnie do grupy ECR w Parlamencie Europejskim, o ukrywanie listy lobbystów i wspieranie finansowania przez UE paliw kopalnych.",twitter,42,1.0,1.2,2.0,1.4,1.0,1.0,2.8,1.2,0.0,0.0,0.0499999999999999,0.25,0.0999999999999999,0.0,0.0,0.4499999999999999,0.0499999999999999,True
"Oni nawet niezrozumienia tego co Jaki mówi do nich, bo dla nich to wyróżnienie ze tacy są.’W polityce Niemców wojna jest częścią ich polityki, takim środkiem do osiągania celów.",youtube,22,1.4,2.0,3.0,3.6,2.2,1.0,1.8,2.8,1.0,0.0999999999999999,0.25,0.5,0.65,0.3,0.0,0.2,0.4499999999999999,True
"Putin ogłosił właśnie, że od 1 do 10 maja w Rosji będą dniami wolnymi od pracy  odnośnik ",twitter,79,1.8,1.0,1.0,1.0,1.0,1.6,3.4,1.4,0.0,0.2,0.0,0.0,0.0,0.0,0.15,0.6,0.0999999999999999,True
Cytujemy je na końcu postu w całości.,,41,2.2,1.0,1.0,1.0,1.2,1.8,3.4,1.2,0.0,0.3,0.0,0.0,0.0,0.0499999999999999,0.2,0.6,0.0499999999999999,True
"""Program produkcji węgla rozpisany do 2049 r. dla każdej kopalni wymaga pewnie korekty, by w krótszym czy średniookresowym horyzoncie można było zaplanować inwestycje pozwalające na zwiększenie wydobycia"" - mówił dziś użytkownicy w #RZECzoPOLITYCE.",twitter,35,1.0,1.0,1.0,1.0,1.0,1.2,3.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0499999999999999,0.5,0.0999999999999999,True
użytkownicy Dużo zdrowia chłopie:),twitter,21,3.8,1.4,1.0,1.0,1.6,2.2,4.0,2.4,0.0,0.7,0.0999999999999999,0.0,0.0,0.15,0.3,0.75,0.35,True
użytkownicy Znowu Pana zawiesili ?,twitter,47,1.8,2.0,1.6,1.6,1.8,1.4,2.4,2.4,2.0,0.2,0.25,0.15,0.15,0.2,0.0999999999999999,0.35,0.35,True
"Ów rumpuć gotowaliśmy i dzieliliśmy się nim z mieszkańcami, którzy mimo niepogody przybyli tysiącami.",,0,3.0,1.0,1.0,1.0,1.0,3.8,4.2,2.6,0.0,0.5,0.0,0.0,0.0,0.0,0.7,0.8,0.4,True
Sympatyczny Panie DD.zdrowia ,youtube,40,3.0,1.2,1.0,1.0,1.0,1.2,4.0,1.6,0.0,0.5,0.0499999999999999,0.0,0.0,0.0,0.0499999999999999,0.75,0.15,True
Lidl szykuje się do otwarcia e-sklepu w Wielkiej Brytanii,twitter,32,1.6,1.0,1.0,1.0,1.0,1.6,3.2,1.8,0.0,0.15,0.0,0.0,0.0,0.0,0.15,0.55,0.2,True
"O bardziej optymistycznym odcinku nie mogłam marzyć, w końcu do ludzi to dojdzie, że mafia rządowa ich oszukała i kręcą tylko swoje interesy.",youtube,53,2.2,2.2,3.6,3.8,1.4,2.4,2.0,3.6,2.0,0.3,0.3,0.65,0.7,0.0999999999999999,0.35,0.25,0.65,True
"Zachęcam do przekazania dla niej 1% podatku: nr KRS 0000607021, cel szczegółowy Grupa Bieszczadzka.",,67,2.2,2.0,1.0,1.0,1.6,1.8,3.0,2.2,0.0,0.3,0.25,0.0,0.0,0.15,0.2,0.5,0.3,True
Moja opcja skupia się na Władcy w niebie który jako jedyny nigdy mnie nie oszukał.,youtube,58,2.4,1.8,1.6,1.2,1.2,3.0,3.2,2.4,0.0,0.35,0.2,0.15,0.0499999999999999,0.0499999999999999,0.5,0.55,0.35,True
"Będziemy patrzeć politykom na ręce, sprzeciwiać się niszczeniu polskiego dziedzictwa i dążyć do objęcia porządną ochroną najcenniejszych lasów.",,80,1.2,2.0,2.8,1.6,1.4,3.4,1.4,3.4,0.0,0.0499999999999999,0.25,0.4499999999999999,0.15,0.0999999999999999,0.6,0.0999999999999999,0.6,True
